name,offerBy,difficulty,skills,rating,reviews,link,photo
TensorFlow: Data and Deployment,DeepLearning.AI,Intermediate,"['Machine Learning', 'Tensorflow', 'advanced deployment', 'Object Detection', 'JavaScript', 'Convolutional Neural Network', 'TensorFlow.js', 'TensorFlow Lite', 'Mathematical Optimization', 'Artificial Neural Network', 'Extraction, Transformation And Loading (ETL)', 'Data Pipelines']",4.5,1371,https://www.coursera.org/specializations/tensorflow-data-and-deployment,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/bf/bda88cbec84d3384fb00cf1ee2f933/TFS2CourseraSquareLogo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Deep Neural Networks with PyTorch,IBM,Intermediate,,4.4,,https://www.coursera.org/learn/deep-neural-networks-with-pytorch,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/93/768c25074142cf801a8a4b62e3cfeb/PyTorch.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
IBM AI Engineering,IBM,Intermediate,"['Data Science', 'Artificial Neural Network', 'Artificial Intelligence (AI)', 'Machine Learning', 'Python Programming', 'Big Data', 'Spark', 'Deep Learning', 'keras']",4.4,13355,https://www.coursera.org/professional-certificates/ai-engineer,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a2/922bfdcbbe4ac1a413253209b11611/Professional-Certificate---AI-Engineering.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
TensorFlow 2 for Deep Learning,Imperial College London,Intermediate,"['Tensorflow', 'keras', 'TensorFlow Probability', 'Probabilistic Neural Networks', 'Deep Learning', 'Probabilistic Neural Network', 'Generative Model', 'Probabilistic Programming Language (PRPL)']",4.8,210,https://www.coursera.org/specializations/tensorflow2-deeplearning,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/28/02927e5a054bdba46152762d2a2204/Specialisation-Logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Natural Language Processing,DeepLearning.AI,Intermediate,"['Sentiment Analysis', 'Siamese Networks', 'Hidden Markov Model', 'Transformers', 'Attention Models', 'Machine Translation', 'Word Embeddings', 'Locality-Sensitive Hashing', 'Vector Space Models', 'Word2vec', 'Parts-of-Speech Tagging', 'N-gram Language Models']",4.6,3158,https://www.coursera.org/specializations/natural-language-processing,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/50/6be3e57a3449ec88e9e91dcbc658dc/GreyLogoName1000x1000.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Advanced Machine Learning,National Research University Higher School of Economics,Advanced,"['Recurrent Neural Network', 'Tensorflow', 'Convolutional Neural Network', 'Deep Learning', 'Data Analysis', 'Feature Extraction', 'Feature Engineering', 'Xgboost', 'Bayesian Optimization', 'Gaussian Process', 'Markov Chain Monte Carlo (MCMC)', 'Variational Bayesian Methods']",4.6,,https://www.coursera.org/specializations/aml,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/78/5536c08f2211e7b04e29ba33dce228/General2.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Introduction to Git and GitHub,Google,Beginner,"['Using Git', 'Version Control Systems', 'Interacting with GitHub', 'Reverting Changes', 'Creating Pull Requests']",4.8,,https://www.coursera.org/learn/introduction-git-github,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/8f/b1e3268725450bbb123240f40c2f03/Copy-of-Google_Chelsea_RR_0235.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Version Control with Git,Atlassian,Mixed,"['Version Control', 'Github', 'Bitbucket', 'Command-Line Interface']",4.8,1602,https://www.coursera.org/learn/version-control-with-git,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/51/ecc7a0d9f011e79fde91c2c898f933/Course-1-Logo.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Google IT Automation with Python,Google,Beginner,"['Using Version Control', 'Troubleshooting & Debugging', 'Python Programming', 'Configuration Management', 'Automation', 'Basic Python Data Structures', 'Fundamental Programming Concepts', 'Basic Python Syntax', 'Object-Oriented Programming (OOP)', 'Setting up your Development Environment', 'Regular Expression (REGEX)', 'Testing in Python']",4.7,20970,https://www.coursera.org/professional-certificates/google-it-automation,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/10/94e64625eb4b41b05e66ed0e5bab30/Xavier-MI-Thompson-119.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
"Open Source Software Development, Linux and Git",The Linux Foundation,Beginner,,4.6,2438,https://www.coursera.org/specializations/oss-development-linux-git,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/93/ab9a20c81711e8888807689cc8fd41/Introduction-to-Open-Source-Software-Development_-Git-and-Linux.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Data Science,Johns Hopkins University,Beginner,"['Github', 'Machine Learning', 'R Programming', 'Regression Analysis', 'Data Science', 'Rstudio', 'Data Analysis', 'Debugging', 'Data Manipulation', 'Regular Expression (REGEX)', 'Data Cleansing', 'Cluster Analysis']",4.5,80289,https://www.coursera.org/specializations/jhu-data-science,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/eb/8e18e0a4f111e59ae9c776a3dd0526/jhu-logo-thumb.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
SRE and DevOps Engineer with Google Cloud,Google Cloud,Beginner,"['Google Compute Engine', 'Google App Engine (GAE)', 'Google Cloud Platform', 'Cloud Computing', 'SRE Culture', 'Business Value', 'Organizational Culture', 'Disaster Recovery', 'Site Reliability Engineering', 'Continuous Delivery', 'Kubernetes', 'Jenkins (Software)']",4.7,44318,https://www.coursera.org/professional-certificates/sre-devops-engineer-google-cloud,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/3d/9de77ef69f4fcc97b4aaa8a9958183/devops.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Continuous Delivery & DevOps,University of Virginia,Beginner,"['Devops', 'Continuous Delivery', 'Unit Testing', 'Infrastructure As Code', 'System Testing']",4.6,,https://www.coursera.org/learn/uva-darden-continous-delivery-devops,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/eb/46cfd0765e11e89013f3b2ff3418d2/course-logo.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
DevOps Culture and Mindset,"University of California, Davis",Intermediate,,4.8,265,https://www.coursera.org/learn/devops-culture-and-mindset,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/c7/0b4870cd8511e89ba6fff833dd3995/GettyImages-697539241_square.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Getting Started with Azure DevOps Boards,Coursera Project Network,Beginner,"['Devops', 'Software Product Management', 'Scrum', 'agile', 'Project Management']",4.7,,https://www.coursera.org/projects/getting-started-azure-devops-boards,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/66/9d4fdc56f64069a5be5b818c55fa86/Boards1.png?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
"Introduction to Containers w/ Docker, Kubernetes & OpenShift",IBM,Beginner,"['Kubernetes', 'Docker', 'Cloud Native', 'Containers', 'Openshift']",4.6,5,https://www.coursera.org/learn/ibm-containers-docker-kubernetes-openshift,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/dd/bd93d39d374f8dae2945fbcac697e0/CF_3_SKT-Image_Cloud-1134X675.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Java Programming and Software Engineering Fundamentals,Duke University,Beginner,"['Html', 'JavaScript', 'Cascading Style Sheets (CCS)', 'Java Programming', 'Html5', 'Algorithms', 'Problem Solving', 'String (Computer Science)', 'Data Structure', 'Cryptography', 'Hash Table', 'Programming Principles']",4.6,20559,https://www.coursera.org/specializations/java-programming,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Duke_JavaProgrammingIntrotoSoftware_CM195522.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Object Oriented Programming in Java,Duke University,Beginner,"['Data Structure', 'Hash Table', 'Java Programming', 'Object-Oriented Programming (OOP)', 'Algorithms', 'Problem Solving', 'String (Computer Science)', 'Cryptography', 'Logic Programming', 'Sorting Algorithm', 'Trees (Data Structures)', 'Linked List']",4.7,14929,https://www.coursera.org/specializations/object-oriented-programming,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f2/9b76f090b311e7ab563db169a953fb/programming-1896158_1280.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Object Oriented Java Programming: Data Structures and Beyond,University of California San Diego,Intermediate,"['Data Structure', 'Problem Solving', 'Java Programming', 'Object-Oriented Programming (OOP)', 'Logic Programming', 'Sorting Algorithm', 'Trees (Data Structures)', 'Linked List', 'Binary Tree', 'Graphs', 'Search Algorithm', 'Graph Algorithms']",4.7,8680,https://www.coursera.org/specializations/java-object-oriented,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/UCSD_JavaProgrammingOODDS_Getty483605575.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Introducción a Java,Universidad Nacional Autónoma de México,Beginner,,4.2,645,https://www.coursera.org/learn/introduccion-java,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/55/7b3941150f4632b9818e71d2ff7c27/fba781ae2.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
Google IT Support,Google,Beginner,"['Debugging', 'Encryption Algorithms and Techniques', 'Customer Service', 'Network Protocols', 'Cloud Computing', 'Binary Code', 'Customer Support', 'Linux', 'Troubleshooting', 'Domain Name System (DNS)', 'Ipv4', 'Network Model']",4.8,,https://www.coursera.org/professional-certificates/google-it-support,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/14/b2d530f1ad11e7ab380fc0c6c817a8/Search-Thumbnail.jpg?auto=format%2Ccompress&dpr=1&w=150&h=150&fit=fill&bg=FFF
